"","date","OAS","TED","TreasurySpread"
"1252",2010-05-25,7.24,0.37,2.37
"1253",2010-05-26,7.07,0.37,2.39
"1254",2010-05-27,6.88,0.37,2.47
"1255",2010-05-28,6.9,0.38,2.55
"1256",2010-06-01,7.04,0.38,2.51
"1257",2010-06-02,7.04,0.38,2.53
"1258",2010-06-03,6.93,0.4,2.57
"1259",2010-06-04,7.14,0.4,2.48
"1260",2010-06-07,7.18,0.42,2.43
"1261",2010-06-08,7.27,0.42,2.44
"1262",2010-06-09,7.26,0.44,2.46
"1263",2010-06-10,7.19,0.44,2.54
"1264",2010-06-11,7.27,0.46,2.49
"1265",2010-06-14,7.16,0.47,2.51
"1266",2010-06-15,7.03,0.45,2.53
"1267",2010-06-16,6.97,0.44,2.52
"1268",2010-06-17,6.91,0.45,2.49
"1269",2010-06-18,6.82,0.43,2.5
"1270",2010-06-21,6.68,0.42,2.52
"1271",2010-06-22,6.75,0.41,2.47
"1272",2010-06-23,6.82,0.41,2.47
"1273",2010-06-24,6.89,0.41,2.47
"1274",2010-06-25,6.9,0.4,2.47
"1275",2010-06-28,6.93,0.36,2.43
"1276",2010-06-29,7.06,0.38,2.36
"1277",2010-06-30,7.13,0.35,2.36
"1278",2010-07-01,7.17,0.36,2.33
"1279",2010-07-02,7.13,0.36,2.37
"1280",2010-07-06,7.14,0.36,2.33
"1281",2010-07-07,7.1,0.37,2.37
"1282",2010-07-08,6.98,0.38,2.41
"1283",2010-07-09,6.88,0.37,2.44
"1284",2010-07-12,6.85,0.37,2.43
"1285",2010-07-13,6.7,0.38,2.48
"1286",2010-07-14,6.68,0.38,2.45
"1287",2010-07-15,6.73,0.37,2.39
"1288",2010-07-16,6.77,0.37,2.35
"1289",2010-07-19,6.77,0.35,2.38
"1290",2010-07-20,6.79,0.35,2.37
"1291",2010-07-21,6.75,0.35,2.32
"1292",2010-07-22,6.67,0.34,2.36
"1293",2010-07-23,6.59,0.33,2.42
"1294",2010-07-26,6.54,0.33,2.41
"1295",2010-07-27,6.43,0.33,2.43
"1296",2010-07-28,6.47,0.32,2.42
"1297",2010-07-29,6.48,0.32,2.44
"1298",2010-07-30,6.57,0.3,2.39
"1299",2010-08-02,6.54,0.28,2.43
"1300",2010-08-03,6.55,0.27,2.41
"1301",2010-08-04,6.49,0.26,2.42
"1302",2010-08-05,6.51,0.27,2.41
"1303",2010-08-06,6.57,0.26,2.36
"1304",2010-08-09,6.54,0.25,2.32
"1305",2010-08-10,6.6,0.25,2.27
"1306",2010-08-11,6.78,0.23,2.18
"1307",2010-08-12,6.83,0.22,2.19
"1308",2010-08-13,6.87,0.22,2.14
"1309",2010-08-16,6.91,0.2,2.07
"1310",2010-08-17,6.82,0.18,2.12
"1311",2010-08-18,6.78,0.19,2.13
"1312",2010-08-19,6.82,0.18,2.09
"1313",2010-08-20,6.8,0.18,2.13
"1314",2010-08-23,6.82,0.16,2.11
"1315",2010-08-24,6.93,0.15,2
"1316",2010-08-25,6.92,0.14,2.01
"1317",2010-08-26,6.93,0.14,1.99
"1318",2010-08-27,6.81,0.15,2.1
"1319",2010-08-31,6.92,0.16,2
"1320",2010-09-01,6.8,0.17,2.08
"1321",2010-09-02,6.72,0.15,2.13
"1322",2010-09-03,6.62,0.15,2.2
"1323",2010-09-07,6.68,0.15,2.12
"1324",2010-09-08,6.59,0.15,2.14
"1325",2010-09-09,6.47,0.15,2.2
"1326",2010-09-10,6.37,0.15,2.23
"1327",2010-09-13,6.36,0.14,2.21
"1328",2010-09-14,6.36,0.14,2.18
"1329",2010-09-15,6.31,0.14,2.24
"1330",2010-09-16,6.25,0.13,2.29
"1331",2010-09-17,6.24,0.13,2.27
"1332",2010-09-20,6.25,0.12,2.25
"1333",2010-09-21,6.32,0.12,2.18
"1334",2010-09-22,6.35,0.13,2.12
"1335",2010-09-23,6.37,0.13,2.11
"1336",2010-09-24,6.32,0.14,2.17
"1337",2010-09-27,6.36,0.13,2.1
"1338",2010-09-28,6.36,0.13,2.11
"1339",2010-09-29,6.29,0.13,2.08
"1340",2010-09-30,6.26,0.13,2.11
"1341",2010-10-01,6.22,0.13,2.12
"1342",2010-10-04,6.23,0.16,2.09
"1343",2010-10-05,6.18,0.17,2.09
"1344",2010-10-06,6.15,0.16,2.03
"1345",2010-10-07,6.13,0.16,2.05
"1346",2010-10-08,6.12,0.17,2.06
"1347",2010-10-12,6.08,0.16,2.07
"1348",2010-10-13,6.02,0.16,2.09
"1349",2010-10-14,5.97,0.15,2.14
"1350",2010-10-15,5.95,0.15,2.22
"1351",2010-10-18,6.02,0.14,2.14
"1352",2010-10-19,6.04,0.15,2.13
"1353",2010-10-20,6.06,0.15,2.16
"1354",2010-10-21,6,0.16,2.2
"1355",2010-10-22,5.96,0.16,2.24
"1356",2010-10-25,5.9,0.15,2.22
"1357",2010-10-26,5.79,0.15,2.27
"1358",2010-10-27,5.73,0.15,2.35
"1359",2010-10-28,5.77,0.16,2.32
"1360",2010-10-29,5.82,0.17,2.29
"1361",2010-11-01,5.96,0.16,2.32
"1362",2010-11-02,5.94,0.16,2.29
"1363",2010-11-03,5.92,0.16,2.33
"1364",2010-11-04,5.89,0.16,2.2
"1365",2010-11-05,5.79,0.16,2.2
"1366",2010-11-08,5.76,0.16,2.19
"1367",2010-11-09,5.64,0.16,2.26
"1368",2010-11-10,5.75,0.16,2.21
"1369",2010-11-12,5.75,0.15,2.25
"1370",2010-11-15,5.67,0.14,2.39
"1371",2010-11-16,5.89,0.13,2.34
"1372",2010-11-17,5.89,0.14,2.39
"1373",2010-11-18,5.8,0.13,2.38
"1374",2010-11-19,5.81,0.14,2.36
"1375",2010-11-22,5.9,0.13,2.31
"1376",2010-11-23,6.04,0.13,2.32
"1377",2010-11-24,5.93,0.13,2.4
"1378",2010-11-26,5.94,0.13,2.36
"1379",2010-11-29,6.03,0.12,2.32
"1380",2010-11-30,6.22,0.13,2.36
"1381",2010-12-01,6.02,0.14,2.44
"1382",2010-12-02,5.93,0.14,2.46
"1383",2010-12-03,5.92,0.16,2.54
"1384",2010-12-06,5.95,0.15,2.53
"1385",2010-12-07,5.69,0.16,2.61
"1386",2010-12-08,5.62,0.15,2.63
"1387",2010-12-09,5.6,0.16,2.59
"1388",2010-12-10,5.54,0.17,2.68
"1389",2010-12-13,5.58,0.15,2.68
"1390",2010-12-14,5.42,0.15,2.83
"1391",2010-12-15,5.4,0.16,2.85
"1392",2010-12-16,5.45,0.17,2.81
"1393",2010-12-17,5.54,0.19,2.72
"1394",2010-12-20,5.52,0.16,2.74
"1395",2010-12-21,5.5,0.16,2.72
"1396",2010-12-22,5.45,0.16,2.71
"1397",2010-12-23,5.37,0.16,2.74
"1398",2010-12-29,5.4,0.17,2.71
"1399",2010-12-30,5.32,0.18,2.72
"1400",2010-12-31,5.41,0.18,2.69
"1401",2011-01-04,5.27,0.16,2.73
"1402",2011-01-05,5.11,0.16,2.79
